index,month,movie_theater,popcorn,soft_drink,sweets,water
63780,06,3,5,1,0,4
63781,04,4,2,2,0,0
63782,01,8,3,0,0,3
63783,10,6,1,1,1,0
63784,09,2,2,0,0,2
63785,01,9,4,4,4,0
63786,01,3,1,1,0,0
63787,06,2,1,1,0,0
63788,10,6,1,1,0,0
63789,05,7,4,4,4,0
63790,08,6,2,2,0,0
63791,11,6,2,2,1,0
63792,06,6,4,4,1,0
63793,08,1,2,0,0,2
63794,10,6,2,0,0,2
63795,02,4,3,2,2,1
63796,05,9,5,4,4,1
63797,06,4,2,2,0,0
63798,08,9,1,1,0,0
63799,12,2,3,1,1,2
63800,09,4,3,3,3,0
63801,03,3,2,0,0,2
63802,07,6,2,2,0,0
63803,01,7,5,4,4,1
63804,10,8,2,0,0,2
63805,05,6,1,1,1,0
63806,01,2,1,1,0,0
63807,11,7,5,1,0,4
63808,03,8,3,3,3,0
63809,02,2,1,1,0,0
63810,06,1,2,0,0,2
63811,12,9,4,4,3,0
63812,02,1,3,0,0,3
63813,11,9,4,3,3,1
63814,05,6,5,5,0,0
63815,01,2,1,1,0,0
63816,06,6,2,2,0,0
63817,02,3,4,3,3,1
63818,09,2,1,1,0,0
63819,11,7,4,4,3,0
63820,12,7,4,4,4,0
63821,06,4,4,3,3,1
63822,11,2,1,1,0,0
63823,09,2,1,1,0,0
63824,06,9,2,2,0,0
63825,07,3,2,1,1,1
63826,06,3,2,0,0,2
63827,08,4,3,1,0,2
63828,01,5,1,0,0,1
63829,12,1,1,1,0,0
63830,08,2,3,0,0,3
63831,08,7,4,3,3,1
63832,05,7,1,0,0,1
63833,01,4,5,5,4,0
63834,02,8,2,1,1,1
63835,12,1,4,0,0,4
63836,08,1,2,0,0,2
63837,12,7,5,5,5,0
63838,03,4,3,3,3,0
63839,12,5,1,0,0,1
63840,08,4,3,3,2,0
63841,08,9,4,4,3,0
63842,06,8,2,2,0,0
63843,09,6,1,1,0,0
63844,03,4,5,5,5,0
63845,02,2,1,1,0,0
63846,12,7,1,1,0,0
63847,04,5,5,1,0,4
63848,11,4,2,2,2,0
63849,12,2,1,1,0,0
63850,11,7,5,5,4,0
63851,04,2,5,5,0,0
63852,02,9,1,1,0,0
63853,11,9,4,4,4,0
63854,07,1,1,0,0,1
63855,03,4,5,5,4,0
63856,09,7,2,0,0,2
63857,06,8,2,0,0,2
63858,04,5,2,0,0,2
63859,07,4,4,4,4,0
63860,06,4,5,5,0,0
63861,10,4,3,2,0,1
63862,08,3,1,0,0,1
63863,10,4,2,2,2,0
63864,01,5,4,4,4,0
63865,12,4,1,1,0,0
63866,03,9,5,5,5,0
63867,11,3,1,0,0,1
63868,11,4,1,1,1,0
63869,07,4,5,4,4,1
63870,06,4,5,5,5,0
63871,01,1,1,0,0,1
63872,12,7,3,3,3,0
63873,09,9,2,2,2,0
63874,03,1,3,0,0,3
63875,10,2,4,4,0,0
63876,03,9,4,3,3,1
63877,11,1,2,0,0,2
63878,06,8,3,0,0,3
63879,03,3,3,0,0,3
63880,06,7,4,4,4,0
63881,09,8,3,3,2,0
63882,03,6,1,0,0,1
63883,08,7,4,4,3,0
63884,11,9,3,3,3,0
63885,03,6,1,1,1,0
63886,01,1,1,0,0,1
63887,10,5,1,1,0,0
63888,07,3,2,0,0,2
63889,03,4,4,4,4,0
63890,05,2,1,1,0,0
63891,05,4,1,1,1,0
63892,02,5,3,1,1,2
63893,03,4,5,5,1,0
63894,01,7,4,4,4,0
63895,10,3,4,4,4,0
63896,07,6,2,1,0,1
63897,06,2,1,1,0,0
63898,07,4,4,4,4,0
63899,11,7,4,4,4,0
63900,11,6,4,4,0,0
63901,06,7,4,3,3,1
63902,08,7,4,3,3,1
63903,10,3,2,2,1,0
63904,04,5,3,0,0,3
63905,09,6,2,2,1,0
63906,10,9,4,4,4,0
63907,04,1,4,4,4,0
63908,11,6,1,1,0,0
63909,10,7,2,2,2,0
63910,05,7,2,2,2,0
63911,03,1,2,0,0,2
63912,10,8,3,3,1,0
63913,08,6,2,2,1,0
63914,04,2,1,1,0,0
63915,05,8,2,1,1,1
63916,04,7,5,5,4,0
63917,05,4,4,4,4,0
63918,01,7,4,4,4,0
63919,12,1,2,0,0,2
63920,01,4,2,2,0,0
63921,05,8,3,3,3,0
63922,08,4,1,1,0,0
63923,08,2,3,3,2,0
63924,03,7,3,3,3,0
63925,11,2,1,1,0,0
63926,12,7,5,5,5,0
63927,03,6,2,0,0,2
63928,02,2,3,0,0,3
63929,03,7,1,1,0,0
63930,09,9,5,4,4,1
63931,10,8,2,0,0,2
63932,05,2,3,3,0,0
63933,02,1,3,0,0,3
63934,09,8,4,4,3,0
63935,04,6,1,1,0,0
63936,07,5,3,0,0,3
63937,05,4,4,3,3,1
63938,07,6,2,1,0,1
63939,06,7,2,2,2,0
63940,02,2,1,1,0,0
63941,06,1,3,1,1,2
63942,03,2,1,1,1,0
63943,01,5,1,0,0,1
63944,12,5,5,5,5,0
63945,07,6,3,3,2,0
63946,01,9,4,4,4,0
63947,04,6,2,2,1,0
63948,11,2,2,2,0,0
63949,09,1,3,1,0,2
63950,08,4,1,0,0,1
63951,02,5,1,1,0,0
63952,11,2,2,2,0,0
63953,02,4,4,4,4,0
63954,08,4,3,3,3,0
63955,03,8,3,1,1,2
63956,10,9,4,4,4,0
63957,06,3,1,0,0,1
63958,02,5,2,2,0,0
63959,03,4,5,5,5,0
63960,10,6,2,2,1,0
63961,05,9,4,4,4,0
63962,08,2,1,1,1,0
63963,03,4,3,0,0,3
63964,04,2,1,1,0,0
63965,08,7,3,3,2,0
63966,03,3,1,0,0,1
63967,10,1,2,0,0,2
63968,09,3,2,0,0,2
63969,09,8,1,1,0,0
63970,07,7,5,5,5,0
63971,11,3,1,0,0,1
63972,04,3,3,0,0,3
63973,12,5,2,2,2,0
63974,03,6,5,5,5,0
63975,06,7,4,4,4,0
63976,03,2,3,3,0,0
63977,10,8,1,0,0,1
63978,09,4,4,4,4,0
63979,01,4,4,4,4,0
63980,01,3,1,1,0,0
63981,10,4,3,3,2,0
63982,02,7,4,4,4,0
63983,12,2,2,2,1,0
63984,07,2,1,1,0,0
63985,09,7,4,3,3,1
63986,05,7,4,4,4,0
63987,12,2,2,2,1,0
63988,09,8,5,5,5,0
63989,10,5,4,4,4,0
63990,09,1,5,5,3,0
63991,01,2,1,1,0,0
63992,09,2,4,4,0,0
63993,04,9,3,0,0,3
63994,01,8,2,0,0,2
63995,11,4,4,4,4,0
63996,03,5,4,0,0,4
63997,02,1,4,0,0,4
63998,12,7,5,5,4,0
63999,10,1,3,0,0,3
64000,12,4,3,2,2,1
64001,08,1,2,0,0,2
64002,09,7,1,1,0,0
64003,09,4,3,0,0,3
64004,11,2,1,1,0,0
64005,08,7,5,5,2,0
64006,06,7,4,3,3,1
64007,08,4,4,3,3,1
64008,01,3,1,0,0,1
64009,10,4,5,5,5,0
64010,04,2,1,0,0,1
64011,10,2,3,3,0,0
64012,11,9,4,4,4,0
64013,07,4,1,1,0,0
64014,04,1,3,0,0,3
64015,10,6,2,2,0,0
64016,02,5,5,0,0,5
64017,04,9,4,4,4,0
64018,11,4,5,4,4,1
64019,04,7,5,5,5,0
64020,06,1,2,0,0,2
64021,06,4,4,4,3,0
64022,06,5,3,0,0,3
64023,10,2,1,1,0,0
64024,02,1,4,0,0,4
64025,11,8,1,1,0,0
64026,06,2,4,4,0,0
64027,04,2,3,3,2,0
64028,01,9,5,5,5,0
64029,11,6,2,2,0,0
64030,11,6,1,1,0,0
64031,02,2,2,2,0,0
64032,07,9,5,5,5,0
64033,12,9,5,5,5,0
64034,09,6,2,2,0,0
64035,01,1,1,0,0,1
64036,02,3,2,2,0,0
64037,07,7,1,0,0,1
64038,12,6,2,2,0,0
64039,09,8,1,0,0,1
64040,05,2,2,2,2,0
64041,05,8,1,1,0,0
64042,05,6,3,0,0,3
64043,07,7,4,4,4,0
64044,01,1,2,0,0,2
64045,04,8,3,1,0,2
64046,12,4,5,4,4,1
64047,07,6,1,1,0,0
64048,07,9,5,5,5,0
64049,12,6,2,2,0,0
64050,09,7,5,4,3,1
64051,06,2,5,5,1,0
64052,03,2,1,1,0,0
64053,04,2,2,2,0,0
64054,07,9,4,4,4,0
64055,09,4,4,4,4,0
64056,12,5,2,1,0,1
64057,09,6,5,5,0,0
64058,04,2,2,2,1,0
64059,04,2,2,2,0,0
64060,12,4,3,3,3,0
64061,01,2,2,2,0,0
64062,04,5,4,4,4,0
64063,12,9,2,2,2,0
64064,09,3,2,0,0,2
64065,08,5,2,0,0,2
64066,08,6,1,0,0,1
64067,06,5,3,0,0,3
64068,08,3,3,0,0,3
64069,12,6,5,5,5,0
64070,01,2,4,4,1,0
64071,03,2,2,2,0,0
64072,05,7,3,2,2,1
64073,05,9,1,1,1,0
64074,07,2,3,0,0,3
64075,11,8,1,0,0,1
64076,09,6,1,0,0,1
64077,08,8,5,5,5,0
64078,06,2,2,2,0,0
64079,04,6,3,3,0,0
64080,09,7,3,3,3,0
64081,01,4,5,5,5,0
64082,01,6,3,0,0,3
64083,04,6,1,1,0,0
64084,10,4,4,3,3,1
64085,05,8,2,2,0,0
64086,02,4,1,1,0,0
64087,04,2,2,0,0,2
64088,05,6,5,1,0,4
64089,08,5,1,0,0,1
64090,11,2,2,2,0,0
64091,08,6,4,4,4,0
64092,07,1,1,0,0,1
64093,06,9,5,5,5,0
64094,12,2,1,0,0,1
64095,07,4,4,4,3,0
64096,10,5,3,2,0,1
64097,09,7,5,5,5,0
64098,04,4,4,4,3,0
64099,03,5,1,0,0,1
64100,05,2,2,1,1,1
64101,07,1,1,0,0,1
64102,04,1,2,0,0,2
64103,10,5,2,0,0,2
64104,01,5,3,3,1,0
64105,12,6,2,2,0,0
64106,01,8,2,0,0,2
64107,05,9,5,4,4,1
64108,03,3,1,1,1,0
64109,12,4,4,4,4,0
64110,05,3,3,0,0,3
64111,05,7,4,4,4,0
64112,07,6,1,1,0,0
64113,01,3,2,0,0,2
64114,04,3,1,1,1,0
64115,05,8,3,1,0,2
64116,05,9,4,4,4,0
64117,10,1,3,1,1,2
64118,02,4,4,4,4,0
64119,06,2,2,2,1,0
64120,05,8,3,0,0,3
64121,06,1,4,3,3,1
64122,06,6,2,2,2,0
64123,07,1,2,1,0,1
64124,01,5,4,0,0,4
64125,11,2,4,4,4,0
64126,06,6,1,1,0,0
64127,10,4,1,1,0,0
64128,07,8,2,0,0,2
64129,02,7,4,4,4,0
64130,08,6,1,0,0,1
64131,03,8,4,4,3,0
64132,01,4,2,1,1,1
64133,12,9,4,4,0,0
64134,02,3,1,0,0,1
64135,12,7,4,4,4,0
64136,07,7,4,4,4,0
64137,07,6,1,1,0,0
64138,08,4,4,4,4,0
64139,12,2,1,1,0,0
64140,11,6,2,1,1,1
64141,05,2,1,1,1,0
64142,08,8,3,0,0,3
64143,04,8,2,1,0,1
64144,01,4,3,1,0,2
64145,09,7,2,1,1,1
64146,12,6,1,1,0,0
64147,07,7,2,2,2,0
64148,04,1,2,1,0,1
64149,06,4,4,4,3,0
64150,03,7,3,0,0,3
64151,04,6,1,0,0,1
64152,12,5,5,0,0,5
64153,05,4,3,3,3,0
64154,04,4,2,2,2,0
64155,07,5,2,1,0,1
64156,01,7,4,4,3,0
64157,05,6,4,4,4,0
64158,09,5,1,0,0,1
64159,01,1,2,0,0,2
64160,09,8,1,1,1,0
64161,11,6,2,2,0,0
64162,05,3,3,0,0,3
64163,11,8,1,0,0,1
64164,05,6,3,2,0,1
64165,02,1,3,1,0,2
64166,06,3,2,2,0,0
64167,04,7,2,2,2,0
64168,06,2,2,2,1,0
64169,04,3,2,0,0,2
64170,07,6,1,1,0,0
64171,09,1,5,0,0,5
64172,06,7,4,4,4,0
64173,06,4,4,3,3,1
64174,12,9,4,4,3,0
64175,03,2,1,1,0,0
64176,09,4,2,2,2,0
64177,10,8,3,1,0,2
64178,05,3,3,0,0,3
64179,07,4,4,4,3,0
64180,03,1,1,0,0,1
64181,07,4,2,2,2,0
64182,07,2,3,3,3,0
64183,05,7,4,4,2,0
64184,07,2,1,1,0,0
64185,06,6,3,0,0,3
64186,04,5,1,0,0,1
64187,07,7,2,2,1,0
64188,02,6,4,4,0,0
64189,06,1,2,1,0,1
64190,02,2,1,1,0,0
64191,04,5,4,0,0,4
64192,03,7,3,3,3,0
64193,10,4,4,4,4,0
64194,06,2,5,5,0,0
64195,03,8,2,0,0,2
64196,05,5,1,0,0,1
64197,12,7,2,2,2,0
64198,08,7,2,2,2,0
64199,06,1,1,0,0,1
64200,05,6,1,0,0,1
64201,10,3,1,1,1,0
64202,04,2,2,0,0,2
64203,04,4,2,2,0,0
64204,08,6,3,3,1,0
64205,08,1,3,0,0,3
64206,12,8,1,0,0,1
64207,04,9,3,3,3,0
64208,12,9,2,2,2,0
64209,01,2,1,1,0,0
64210,10,5,1,0,0,1
64211,01,4,4,3,3,1
64212,11,7,5,5,5,0
64213,11,3,4,1,0,3
64214,06,1,3,0,0,3
64215,11,5,2,1,0,1
64216,05,8,1,1,0,0
64217,12,9,3,3,3,0
64218,08,8,4,1,0,3
64219,08,6,1,1,0,0
64220,02,7,2,2,2,0
64221,10,7,5,5,4,0
64222,04,9,1,0,0,1
64223,10,5,2,1,0,1
64224,04,2,2,2,1,0
64225,01,6,2,1,0,1
64226,11,2,5,5,0,0
64227,03,6,1,1,0,0
64228,09,5,1,0,0,1
64229,03,6,1,1,0,0
64230,01,7,5,4,4,1
64231,04,7,4,4,4,0
64232,02,2,1,1,0,0
64233,10,8,3,0,0,3
64234,03,8,2,0,0,2
64235,04,4,4,4,4,0
64236,10,5,3,0,0,3
64237,10,9,4,4,4,0
64238,07,2,1,1,0,0
64239,08,5,2,1,0,1
64240,01,2,1,1,1,0
64241,07,8,1,0,0,1
64242,11,9,4,4,4,0
64243,11,2,1,1,1,0
64244,07,6,3,2,1,1
64245,12,5,1,0,0,1
64246,07,2,3,3,1,0
64247,03,3,2,1,0,1
64248,11,8,4,4,2,0
64249,07,3,3,0,0,3
64250,08,6,2,2,0,0
64251,05,6,1,1,0,0
64252,07,8,3,1,1,2
64253,05,9,4,4,3,0
64254,09,6,2,1,1,1
64255,11,3,5,0,0,5
64256,01,4,1,1,1,0
64257,08,1,2,1,0,1
64258,12,2,1,1,0,0
64259,06,9,2,2,2,0
64260,12,2,2,2,0,0
64261,07,3,1,0,0,1
64262,08,4,4,4,4,0
64263,02,4,4,4,4,0
64264,07,6,1,0,0,1
64265,07,6,2,2,1,0
64266,03,6,3,3,0,0
64267,11,9,2,2,2,0
64268,01,4,5,5,5,0
64269,11,7,4,4,4,0
64270,12,9,4,4,4,0
64271,05,8,4,4,4,0
64272,09,2,1,1,0,0
64273,07,7,3,3,3,0
64274,02,7,5,4,4,1
64275,09,2,1,1,0,0
64276,12,1,3,1,1,2
64277,11,1,2,0,0,2
64278,11,9,4,4,4,0
64279,09,6,1,1,0,0
64280,04,7,4,4,4,0
64281,12,6,1,1,0,0
64282,06,7,4,4,4,0
64283,05,6,1,1,0,0
64284,07,2,3,3,0,0
64285,06,6,3,3,0,0
64286,05,3,4,0,0,4
64287,02,3,2,0,0,2
64288,10,9,1,1,0,0
64289,12,8,3,3,2,0
64290,08,9,5,4,4,1
64291,11,6,1,1,0,0
64292,03,7,4,4,3,0
64293,11,2,1,1,0,0
64294,12,9,1,0,0,1
64295,05,5,1,1,0,0
64296,01,7,4,4,4,0
64297,01,4,3,3,3,0
64298,03,2,1,1,1,0
64299,10,2,4,4,0,0
64300,01,1,2,1,0,1
64301,04,8,1,1,0,0
64302,09,9,4,4,4,0
64303,11,3,3,1,0,2
64304,07,2,1,1,0,0
64305,08,5,1,1,0,0
64306,08,3,1,0,0,1
64307,05,7,4,4,4,0
64308,04,6,3,3,0,0
64309,09,4,4,4,4,0
64310,05,8,3,0,0,3
64311,03,2,2,2,0,0
64312,06,5,2,0,0,2
64313,07,3,1,0,0,1
64314,12,2,1,1,0,0
64315,01,9,4,4,3,0
64316,07,4,2,2,0,0
64317,12,8,1,0,0,1
64318,03,2,1,1,0,0
64319,05,9,4,4,4,0
64320,12,2,1,1,0,0
64321,03,2,1,1,1,0
64322,09,9,5,5,5,0
64323,05,5,3,0,0,3
64324,05,2,2,2,1,0
64325,11,8,2,1,0,1
64326,09,1,4,4,3,0
64327,09,7,1,0,0,1
64328,10,9,4,3,3,1
64329,06,2,1,0,0,1
64330,01,2,4,4,1,0
64331,06,6,1,0,0,1
64332,08,5,4,0,0,4
64333,03,6,1,1,0,0
64334,07,1,1,0,0,1
64335,10,1,2,0,0,2
64336,09,7,2,2,0,0
64337,01,3,2,2,0,0
64338,10,6,1,1,1,0
64339,07,3,3,0,0,3
64340,08,1,4,4,0,0
64341,09,6,2,2,0,0
64342,03,2,1,1,0,0
64343,12,6,3,1,0,2
64344,10,4,2,2,2,0
64345,07,1,1,1,0,0
64346,01,1,2,0,0,2
64347,05,2,4,4,4,0
64348,08,9,2,2,2,0
64349,02,1,4,4,4,0
64350,01,1,2,0,0,2
64351,12,6,1,1,0,0
64352,07,6,2,2,0,0
64353,05,4,4,3,3,1
64354,11,4,2,1,0,1
64355,10,1,3,0,0,3
64356,02,5,2,1,1,1
64357,01,9,4,4,4,0
64358,12,7,4,2,2,2
64359,09,4,5,5,5,0
64360,08,2,1,1,0,0
64361,09,7,5,4,3,1
64362,09,8,1,0,0,1
64363,03,2,3,0,0,3
64364,08,2,1,1,0,0
64365,05,3,1,1,1,0
64366,11,8,2,0,0,2
64367,01,9,4,4,4,0
64368,05,2,1,1,0,0
64369,04,1,3,1,1,2
64370,05,9,4,4,4,0
64371,06,7,3,1,0,2
64372,10,5,1,0,0,1
64373,08,1,2,2,1,0
64374,01,7,3,3,3,0
64375,03,9,5,3,2,2
64376,08,5,2,0,0,2
64377,05,6,2,0,0,2
64378,02,9,4,4,3,0
64379,12,2,3,3,0,0
64380,09,7,4,4,4,0
64381,04,3,1,0,0,1
64382,12,1,4,1,0,3
64383,05,4,5,5,4,0
64384,03,8,2,0,0,2
64385,08,2,1,0,0,1
64386,01,2,2,2,1,0
64387,01,9,1,0,0,1
64388,04,7,3,2,2,1
64389,08,8,4,3,3,1
64390,12,4,3,3,3,0
64391,07,7,2,2,2,0
64392,08,6,1,1,0,0
64393,04,5,3,0,0,3
64394,05,8,5,5,5,0
64395,09,3,3,1,0,2
64396,09,9,4,4,4,0
64397,04,7,3,3,3,0
64398,06,9,3,3,2,0
64399,05,2,2,2,1,0
64400,09,8,2,0,0,2
64401,10,1,2,0,0,2
64402,04,4,5,5,5,0
64403,01,8,1,1,0,0
64404,03,9,4,4,4,0
64405,08,3,2,0,0,2
64406,10,7,2,2,2,0
64407,07,9,5,5,5,0
64408,04,8,5,1,0,4
64409,07,6,1,1,1,0
64410,07,6,2,2,1,0
64411,03,2,1,1,0,0
64412,05,6,2,2,0,0
64413,07,5,4,4,3,0
64414,04,4,4,4,4,0
64415,10,1,2,0,0,2
64416,06,8,2,1,0,1
64417,05,6,3,3,0,0
64418,08,2,2,2,1,0
64419,07,4,4,2,0,2
64420,11,3,3,1,0,2
64421,09,9,4,4,4,0
64422,01,8,5,4,4,1
64423,02,3,5,2,2,3
64424,08,8,3,2,1,1
64425,08,7,5,5,5,0
64426,12,7,5,5,5,0
64427,06,6,2,1,1,1
64428,02,2,2,2,0,0
64429,04,2,5,5,2,0
64430,03,2,2,2,0,0
64431,08,7,4,4,3,0
64432,12,5,3,0,0,3
64433,04,1,2,1,0,1
64434,05,5,3,3,3,0
64435,09,2,5,5,1,0
64436,05,2,1,1,0,0
64437,03,4,3,3,3,0
64438,02,9,1,1,1,0
64439,01,4,3,3,3,0
64440,08,1,1,0,0,1
64441,06,4,2,2,2,0
64442,05,3,3,0,0,3
64443,01,9,4,4,2,0
64444,01,4,4,4,4,0
64445,05,1,3,0,0,3
64446,10,2,5,5,0,0
64447,01,9,4,4,4,0
64448,10,5,1,0,0,1
64449,07,8,2,1,0,1
64450,03,3,2,0,0,2
64451,05,6,2,1,1,1
64452,08,5,2,0,0,2
64453,04,6,3,3,1,0
64454,02,3,3,0,0,3
64455,10,1,4,3,2,1
64456,05,5,5,1,0,4
64457,02,5,1,0,0,1
64458,01,4,3,3,3,0
64459,02,6,1,1,0,0
64460,09,5,5,0,0,5
64461,01,5,3,0,0,3
64462,10,3,3,0,0,3
64463,07,3,3,0,0,3
64464,11,2,2,2,0,0
64465,08,7,3,3,2,0
64466,06,9,3,3,3,0
64467,06,8,5,5,5,0
64468,11,7,1,1,0,0
64469,11,2,2,2,0,0
64470,05,4,4,4,4,0
64471,04,6,1,1,0,0
64472,10,5,2,0,0,2
64473,11,9,4,4,4,0
64474,07,8,1,0,0,1
64475,10,7,4,4,4,0
64476,09,5,1,0,0,1
64477,09,4,3,3,3,0
64478,09,5,2,0,0,2
64479,02,5,5,0,0,5
64480,07,2,2,2,1,0
64481,06,4,3,3,0,0
64482,03,8,2,2,0,0
64483,04,8,2,2,0,0
64484,10,4,4,4,4,0
64485,12,5,1,1,0,0
64486,07,9,3,3,3,0
64487,12,5,2,0,0,2
64488,06,2,2,2,0,0
64489,12,9,3,3,3,0
64490,08,4,2,2,0,0
64491,04,6,1,1,0,0
64492,11,3,2,0,0,2
64493,10,5,1,0,0,1
64494,09,9,2,2,2,0
64495,06,3,1,0,0,1
64496,01,4,2,2,1,0
64497,06,9,4,4,4,0
64498,10,9,2,2,2,0
64499,04,8,5,0,0,5
64500,01,7,3,3,3,0
64501,12,2,1,1,0,0
64502,07,6,2,2,1,0
64503,07,9,5,5,4,0
64504,01,6,2,2,0,0
64505,06,9,2,2,2,0
64506,03,2,1,1,0,0
64507,10,7,3,3,3,0
64508,03,6,2,2,0,0
64509,06,2,1,1,0,0
64510,11,2,1,1,1,0
64511,04,9,2,2,2,0
64512,05,6,1,1,1,0
64513,09,1,3,1,1,2
64514,10,7,5,5,4,0
64515,08,6,2,2,1,0
64516,10,5,2,0,0,2
64517,04,2,2,2,0,0
64518,11,2,2,2,0,0
64519,09,2,1,1,1,0
64520,06,7,3,3,3,0
64521,03,3,2,2,1,0
64522,12,6,1,1,0,0
64523,05,6,1,1,0,0
64524,06,4,4,4,4,0
64525,10,8,2,0,0,2
64526,04,6,1,1,0,0
64527,05,9,5,5,0,0
64528,06,5,2,1,0,1
64529,01,6,2,2,1,0
64530,08,9,5,4,3,1
64531,02,6,2,2,0,0
64532,06,9,2,1,1,1
64533,02,2,1,1,0,0
64534,02,2,2,2,0,0
64535,10,8,2,0,0,2
64536,11,5,1,0,0,1
64537,12,6,5,5,0,0
64538,02,2,1,0,0,1
64539,01,7,4,3,3,1
64540,09,2,2,2,1,0
64541,06,3,3,1,1,2
64542,11,4,4,4,2,0
64543,04,1,2,1,0,1
64544,12,1,3,0,0,3
64545,09,1,1,1,1,0
64546,07,2,1,1,0,0
64547,02,6,5,5,5,0
64548,08,2,1,1,0,0
64549,01,5,4,0,0,4
64550,04,7,3,3,3,0
64551,03,5,3,0,0,3
64552,12,6,1,1,0,0
64553,12,8,3,1,0,2
64554,04,7,3,3,3,0
64555,11,2,2,2,2,0
64556,04,5,4,1,0,3
64557,12,4,1,1,1,0
64558,05,9,3,1,0,2
64559,02,5,3,3,2,0
64560,11,9,3,3,2,0
64561,02,8,3,2,2,1
64562,08,9,5,5,5,0
64563,09,6,1,1,0,0
64564,05,6,1,1,0,0
64565,10,8,3,0,0,3
64566,06,3,1,0,0,1
64567,08,9,3,1,0,2
64568,05,1,2,2,0,0
64569,03,9,2,0,0,2
64570,12,8,2,0,0,2
64571,08,6,1,1,0,0
64572,04,7,4,4,4,0
64573,07,3,1,0,0,1
64574,12,2,2,2,0,0
64575,11,8,1,1,0,0
64576,12,9,5,5,4,0
64577,07,8,4,0,0,4
64578,11,9,3,3,0,0
64579,07,3,1,0,0,1
64580,08,1,3,0,0,3
64581,12,2,4,4,4,0
64582,10,2,2,2,2,0
64583,08,1,2,0,0,2
64584,09,6,1,1,1,0
64585,03,2,1,0,0,1
64586,08,7,5,5,5,0
64587,12,7,2,2,2,0
64588,04,2,1,1,0,0
64589,04,8,2,2,1,0
64590,10,2,1,1,1,0
64591,08,9,1,1,1,0
64592,04,9,5,5,5,0
64593,08,6,3,3,0,0
64594,06,3,3,0,0,3
64595,02,5,3,1,1,2
64596,01,2,1,1,1,0
64597,05,9,4,4,4,0
64598,08,2,1,1,0,0
64599,06,8,4,4,3,0
64600,06,5,2,0,0,2
64601,04,2,2,2,1,0
64602,07,3,2,0,0,2
64603,11,8,2,0,0,2
64604,09,7,2,2,2,0
64605,11,4,3,3,3,0
64606,02,6,5,5,1,0
64607,05,6,2,2,1,0
64608,12,4,3,3,2,0
64609,09,6,1,1,0,0
64610,09,8,1,0,0,1
64611,05,2,1,1,0,0
64612,09,5,4,1,1,3
64613,11,5,2,0,0,2
64614,08,9,4,3,3,1
64615,04,3,2,1,1,1
64616,04,6,5,5,5,0
64617,02,8,3,1,1,2
64618,10,4,3,3,3,0
64619,10,9,5,5,5,0
64620,05,9,1,1,1,0
64621,10,5,5,1,0,4
64622,02,5,1,1,0,0
64623,10,4,1,0,0,1
64624,06,8,1,0,0,1
64625,01,5,5,5,5,0
64626,11,8,2,2,2,0
64627,10,9,3,3,3,0
64628,10,7,4,4,4,0
64629,11,2,3,3,1,0
64630,11,7,3,3,3,0
64631,08,6,2,2,0,0
64632,08,4,2,2,2,0
64633,02,5,1,0,0,1
64634,07,8,3,0,0,3
64635,02,6,2,1,0,1
64636,07,9,3,3,3,0
64637,04,6,1,1,0,0
64638,09,6,2,2,0,0
64639,01,4,4,4,4,0
64640,01,4,5,4,4,1
64641,12,3,3,0,0,3
64642,05,6,2,2,0,0
64643,08,3,1,0,0,1
64644,07,2,1,1,0,0
64645,09,1,3,1,0,2
64646,11,6,1,1,0,0
64647,05,4,4,4,4,0
64648,09,5,5,0,0,5
64649,11,1,1,1,0,0
64650,08,8,3,0,0,3
64651,08,7,2,2,2,0
64652,10,7,4,4,4,0
64653,01,3,2,0,0,2
64654,07,3,5,0,0,5
64655,04,6,1,1,0,0
64656,08,5,3,1,0,2
64657,07,6,1,1,0,0
64658,04,6,2,1,0,1
64659,06,6,1,0,0,1
64660,05,4,5,5,4,0
64661,02,1,1,0,0,1
64662,04,6,2,1,0,1
64663,03,7,4,4,4,0
64664,02,6,2,2,0,0
64665,04,6,3,2,0,1
64666,06,9,3,3,3,0
64667,12,9,3,3,2,0
64668,09,9,4,4,4,0
64669,05,5,4,0,0,4
64670,09,6,1,1,0,0
64671,12,2,4,4,0,0
64672,10,4,3,2,2,1
64673,07,1,4,4,4,0
64674,11,2,2,2,0,0
64675,10,9,4,4,4,0
64676,03,2,3,1,0,2
64677,09,9,3,0,0,3
64678,09,8,3,1,0,2
64679,04,7,4,4,4,0
64680,07,7,2,2,2,0
64681,12,6,2,2,1,0
64682,06,2,1,1,0,0
64683,06,8,4,4,4,0
64684,11,3,5,2,1,3
64685,12,4,2,1,1,1
64686,08,1,3,1,0,2
64687,06,7,2,2,2,0
64688,05,1,5,2,1,3
64689,08,9,2,2,2,0
64690,08,4,3,3,3,0
64691,08,3,4,1,1,3
64692,10,2,2,2,0,0
64693,03,1,3,3,0,0
64694,02,7,1,1,0,0
64695,06,2,1,1,1,0
64696,09,6,2,2,1,0
64697,03,7,4,3,3,1
64698,11,3,3,1,1,2
64699,03,5,4,0,0,4
64700,03,3,3,0,0,3
64701,08,2,2,2,0,0
64702,11,7,5,5,5,0
64703,03,8,2,1,0,1
64704,09,7,4,4,4,0
64705,07,1,1,1,0,0
64706,08,4,4,4,4,0
64707,06,8,2,1,0,1
64708,03,9,4,4,4,0
64709,05,3,1,0,0,1
64710,11,7,5,4,4,1
